n_detections,mean_x,mean_y,std_x,std_y,bbox_area_norm_mean,bbox_area_norm_std,avg_pairwise_distance,min_pairwise_distance,max_pairwise_distance,top_lane_count,mid_lane_count,bot_lane_count,top_jungle_count,bot_jungle_count,river_count,baron_zone_count,dragon_zone_count,blue_base_count,red_base_count,lane_count_top,lane_count_mid,lane_count_bot,jungle_count,base_count,blue_side_count,red_side_count,center_count,lane_entropy,spread_score,grouping_score,image_id,image_width,image_height,label_file,cluster_label
1,0.336097,0.870536,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00129,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00129.txt,2
1,0.339286,0.870536,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00130,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00130.txt,2
1,0.345026,0.871173,0.0,0.0,0.00719102538,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00131,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00131.txt,2
1,0.347577,0.873087,0.0,0.0,0.0068737364639999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00132,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00132.txt,2
1,0.34949,0.870536,0.0,0.0,0.0069762745469999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00133,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00133.txt,2
1,0.348214,0.873087,0.0,0.0,0.0065565304559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00134,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00134.txt,2
1,0.350765,0.870536,0.0,0.0,0.0065597829809999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00135,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00135.txt,2
1,0.353954,0.870536,0.0,0.0,0.006450739848,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00136,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00136.txt,2
1,0.357781,0.873087,0.0,0.0,0.0066622381559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00137,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00137.txt,2
1,0.361607,0.874362,0.0,0.0,0.006252256742,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00138,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00138.txt,2
1,0.359694,0.874362,0.0,0.0,0.00613353384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00139,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00139.txt,2
1,0.364158,0.873724,0.0,0.0,0.006969764395,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00140,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00140.txt,2
1,0.364158,0.874362,0.0,0.0,0.0073032406809999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00141,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00141.txt,2
1,0.36926,0.875638,0.0,0.0,0.0068737364639999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00142,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00142.txt,2
1,0.373087,0.875,0.0,0.0,0.00674850341,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00143,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00143.txt,2
1,0.374362,0.877551,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00144,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00144.txt,2
1,0.375,0.878189,0.0,0.0,0.00719102538,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00145,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00145.txt,2
1,0.379464,0.876913,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00146,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00146.txt,2
1,0.383291,0.878189,0.0,0.0,0.0073032406809999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00147,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00147.txt,2
1,0.388393,0.880102,0.0,0.0,0.006969764395,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00148,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00148.txt,2
1,0.387117,0.878189,0.0,0.0,0.0066622381559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00149,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00149.txt,2
1,0.385204,0.880102,0.0,0.0,0.00774422121,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00150,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00150.txt,2
1,0.387117,0.88074,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00151,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00151.txt,2
1,0.389031,0.880102,0.0,0.0,0.007522960225,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00152,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00152.txt,2
1,0.394133,0.882653,0.0,0.0,0.006663946689,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00153,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00153.txt,2
1,0.396684,0.882653,0.0,0.0,0.006052224542,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00154,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00154.txt,2
1,0.395408,0.882015,0.0,0.0,0.0065597829809999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00155,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00155.txt,2
1,0.396046,0.879464,0.0,0.0,0.0070852347719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00156,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00156.txt,2
1,0.39477,0.882653,0.0,0.0,0.0065565304559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00157,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00157.txt,2
1,0.395408,0.882015,0.0,0.0,0.0071942804559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00158,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00158.txt,2
1,0.39477,0.882653,0.0,0.0,0.0063547922739999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00159,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00159.txt,2
1,0.393495,0.882015,0.0,0.0,0.006457247449,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00160,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00160.txt,2
1,0.39477,0.881378,0.0,0.0,0.006351537198,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00161,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00161.txt,2
1,0.39477,0.882015,0.0,0.0,0.0068672288629999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00162,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00162.txt,2
1,0.395408,0.882653,0.0,0.0,0.0068721924719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00163,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00163.txt,2
1,0.395408,0.882015,0.0,0.0,0.0063547922739999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00164,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00164.txt,2
1,0.395408,0.879464,0.0,0.0,0.0071942804559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00165,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00165.txt,2
1,0.397321,0.879464,0.0,0.0,0.006252256742,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00166,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00166.txt,2
1,0.397959,0.878827,0.0,0.0,0.006663946689,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00167,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00167.txt,2
1,0.394133,0.877551,0.0,0.0,0.007080438255,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00168,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00168.txt,2
1,0.395408,0.880102,0.0,0.0,0.006455700906,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00169,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00169.txt,2
1,0.397321,0.883291,0.0,0.0,0.0068672288629999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00170,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00170.txt,2
1,0.399235,0.88648,0.0,0.0,0.006455700906,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00171,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00171.txt,2
1,0.40051,0.889031,0.0,0.0,0.007516452624,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00172,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00172.txt,2
1,0.401786,0.890944,0.0,0.0,0.00740903384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00173,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00173.txt,2
1,0.402423,0.891582,0.0,0.0,0.00719102538,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00174,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00174.txt,2
1,0.398597,0.891582,0.0,0.0,0.006764773688,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00175,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00175.txt,2
1,0.396684,0.894133,0.0,0.0,0.0068721924719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00176,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00176.txt,2
1,0.391582,0.897321,0.0,0.0,0.0063547922739999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00177,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00177.txt,2
1,0.387755,0.898597,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00178,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00178.txt,2
1,0.38648,0.896684,0.0,0.0,0.00774422121,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00179,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00179.txt,2
1,0.385842,0.899235,0.0,0.0,0.007412286365,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00180,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00180.txt,2
1,0.38648,0.897321,0.0,0.0,0.007392766113,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00181,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00181.txt,2
1,0.385842,0.897959,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00182,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00182.txt,2
1,0.390306,0.893495,0.0,0.0,0.007623787224,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00183,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00183.txt,2
1,0.393495,0.891582,0.0,0.0,0.00763354735,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00184,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00184.txt,2
1,0.393495,0.887117,0.0,0.0,0.00797027361,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00185,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00185.txt,2
1,0.397959,0.882015,0.0,0.0,0.00740903384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00186,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00186.txt,2
1,0.401786,0.880102,0.0,0.0,0.0070869458559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00187,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00187.txt,2
1,0.401786,0.876913,0.0,0.0,0.00740903384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00188,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00188.txt,2
1,0.401148,0.875,0.0,0.0,0.007174755102,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00189,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00189.txt,2
1,0.401786,0.877551,0.0,0.0,0.0068721924719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00190,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00190.txt,2
1,0.40051,0.876913,0.0,0.0,0.0067680287639999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00191,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00191.txt,2
1,0.399872,0.875,0.0,0.0,0.0065597829809999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00192,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00192.txt,2
1,0.396684,0.873087,0.0,0.0,0.006764773688,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00193,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00193.txt,2
1,0.395408,0.869898,0.0,0.0,0.006455700906,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00194,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00194.txt,2
1,0.391582,0.866709,0.0,0.0,0.006345032148,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00195,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00195.txt,2
1,0.388393,0.866071,0.0,0.0,0.0063547922739999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00196,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00196.txt,2
1,0.383929,0.86352,0.0,0.0,0.006455700906,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00197,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00197.txt,2
1,0.38074,0.860332,0.0,0.0,0.0066622381559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00198,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00198.txt,2
1,0.378827,0.857781,0.0,0.0,0.005759340405,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00199,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00199.txt,2
1,0.376913,0.855867,0.0,0.0,0.006764773688,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00200,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00200.txt,2
1,0.373724,0.85523,0.0,0.0,0.0069795270719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00201,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00201.txt,2
1,0.374362,0.85523,0.0,0.0,0.0070852347719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00202,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00202.txt,2
1,0.374362,0.855867,0.0,0.0,0.0067680287639999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00203,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00203.txt,2
1,0.373087,0.855867,0.0,0.0,0.006764773688,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00204,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00204.txt,2
1,0.376276,0.856505,0.0,0.0,0.0067680287639999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00205,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00205.txt,2
1,0.378189,0.860332,0.0,0.0,0.0068672288629999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00206,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00206.txt,2
1,0.383929,0.861607,0.0,0.0,0.0069762745469999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00207,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00207.txt,2
1,0.38648,0.865434,0.0,0.0,0.0065565304559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00208,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00208.txt,2
1,0.389668,0.867347,0.0,0.0,0.0071942804559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00209,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00209.txt,2
1,0.392857,0.870536,0.0,0.0,0.00719102538,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00210,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00210.txt,2
1,0.396684,0.871811,0.0,0.0,0.007412286365,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00211,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00211.txt,2
1,0.401148,0.876913,0.0,0.0,0.0066492229539999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00212,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00212.txt,2
1,0.403699,0.879464,0.0,0.0,0.0070852347719999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00213,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00213.txt,2
1,0.407526,0.882653,0.0,0.0,0.007412286365,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00214,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00214.txt,2
1,0.407526,0.882015,0.0,0.0,0.0066492229539999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00215,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00215.txt,2
1,0.406888,0.882653,0.0,0.0,0.00774422121,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00216,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00216.txt,2
1,0.408163,0.883291,0.0,0.0,0.007412286365,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00217,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00217.txt,2
1,0.407526,0.881378,0.0,0.0,0.0071942804559999,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00218,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00218.txt,2
1,0.408801,0.882015,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00219,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00219.txt,2
1,0.408801,0.883291,0.0,0.0,0.00729673308,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00220,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00220.txt,2
1,0.410714,0.883291,0.0,0.0,0.00740903384,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.0,0.0,1.0,white_noised_diana_1_00221,360,360,G:\LOL ML project\mid_dataset\labels\white_noised_diana_1_00221.txt,2
